"Names"	"RegulonSize"	"SpearmanCorrelationMean"	"SpearmanCorrelationMedian"
"hypBCDE"	4	0.517922048277229	0.528850787018109
"hypBCDE-fhlA"	5	0.417558889744637	0.404022834460513
"hypF"	1	1	1
"hypT"	1	1	1
"hyuA"	1	1	1
"iaaA-gsiABCD"	5	0.448892364718277	0.449783863112733
"iap"	1	1	1
"ibaG"	1	1	1
"ibaG-murA"	2	0.394176844560728	0.394176844560728
"ibpAB"	2	0.74309752787261	0.74309752787261
"ibpB"	1	1	1
"icd"	1	1	1
"iclR"	1	1	1
"idi"	1	1	1
"idnDOTR"	4	0.277588700557789	0.28868023325134
"idnK"	1	1	1
"idnR"	1	1	1
"ihfA"	1	1	1
"ihfB"	1	1	1
"ileS-lspA-fkpB-ispH"	4	0.439218597949288	0.443640695674061
"ilvA"	1	1	1
"ilvC"	1	1	1
"ilvEDA"	3	0.517976866592723	0.484967508119328
"ilvIH"	2	0.479350535797883	0.479350535797883
"ilvL"	1	1	1
"ilvLXG_1G_2MEDA"	6	0.364178030854149	0.328722491967125
"ilvY"	1	1	1
"inaA"	1	1	1
"infA"	1	1	1
"infC"	1	1	1
"infC-rpmI-rplT"	3	0.471002821555935	0.432056985507113
"insA-1AB-1B-1"	2	0.46892263028098	0.46892263028098
"insA-2AB-2B-2-afuBC"	4	0.133045191004908	0.0607897388187582
"insA-3AB-3B-3"	2	0.558795038905939	0.558795038905939
"insA-4AB-4B-4"	2	0.142339973515486	0.142339973515486
"insA-5AB-5B-5"	2	0.571744184039218	0.571744184039218
"insA-7"	1	1	1
"insC-1CD-1D-1"	2	0.43690158431083	0.43690158431083
"insC-2CD-2D-2"	2	0.425324270255245	0.425324270255245
"insC-3CD-3D-3"	2	0.393961472970041	0.393961472970041
"insC-4CD-4D-4-ygeONM"	3	0.225863887520633	0.0484525046736482
"insC-5CD-5D-5-yqiGHI"	5	0.180695711749949	0.169163046943259
"insC-6CD-6D-6"	2	0.421625470971871	0.421625470971871
"insE-2EF-2F-2"	2	0.419725040952152	0.419725040952152
"insE-3EF-3F-3"	2	0.30440454520707	0.30440454520707
"insE-4EF-4F-4"	2	0.293580609390121	0.293580609390121
"insE-5EF-5F-5"	2	0.332496652863101	0.332496652863101
"insG"	1	1	1
"insH-1"	1	1	1
"insH-10"	1	1	1
"insH-11"	1	1	1
"insH-2"	1	1	1
"insH-3"	1	1	1
"insH-4"	1	1	1
"insH-5"	1	1	1
"insH-6"	1	1	1
"insH-7"	1	1	1
"insH-8"	1	1	1
"insH-9"	1	1	1
"insI-2"	1	1	1
"insJ"	1	1	1
"insK"	1	1	1
"insL-1"	1	1	1
"insL-2"	1	1	1
"insL-3"	1	1	1
"insMI-3"	1	1	1
"insN-1I-1O-1"	1	1	1
"insO-2-yjhWV"	1	1	1
"intA"	1	1	1
"intB"	1	1	1
"intD"	1	1	1
"intF"	1	1	1
"intS"	1	1	1
"intZ"	1	1	1
"iraD"	1	1	1
"iraM"	1	1	1
"iraP"	1	1	1
"iscRSUA"	4	0.627182857460175	0.614427165812847
"ispB"	1	1	1
"ispDF"	2	0.477625917532843	0.477625917532843
"ispG-sroE"	1	1	1
"ispU"	1	1	1
"isrC-flu"	1	1	1
"ivbL"	1	1	1
"ivbL-ilvBN"	3	0.482219271901598	0.383622585029804
"ivbL-ilvBN-uhpABC"	6	0.244362107803079	0.203408469553274
"ivy"	1	1	1
"katE"	1	1	1
"katG"	1	1	1
"kbaZ-agaVWA"	4	0.341602183219257	0.356936040842749
"kbl-tdh"	2	0.476606107856672	0.476606107856672
"kbp"	1	1	1
"kch"	1	1	1
"kdgK"	1	1	1
"kdgR"	1	1	1
"kdgT"	1	1	1
"kdpDE"	2	0.257861986677142	0.257861986677142
"kdpFABC"	4	0.206528800457538	0.135732826512598
"kdsA"	1	1	1
"kdsC-lptCAB"	4	0.360119593773898	0.368403060474543
"kduD"	1	1	1
"kduI"	1	1	1
"kefFC"	2	0.310448459867971	0.310448459867971
"kefGB-yheV"	3	0.34941393015326	0.351082811977883
"kgtP"	1	1	1
"kilR-ydaE"	2	0.459528710603318	0.459528710603318
"kptA"	1	1	1
"kup"	1	1	1
"lacI"	1	1	1
"lacYA"	2	0.51992863992844	0.51992863992844
"lacZYA"	3	0.449122195724389	0.446950464150116
"lapAB"	2	0.47172562379519	0.47172562379519
"lapAB-pyrF-yciH"	4	0.208210549133307	0.105347368912054
"ldcA"	1	1	1
"ldcC"	1	1	1
"ldhA"	1	1	1
"ldrA"	1	1	1
"ldrB"	1	1	1
"ldrC"	1	1	1
"ldrD"	1	1	1
"ldtA"	1	1	1
"ldtB"	1	1	1
"ldtC"	1	1	1
"ldtD"	1	1	1
"ldtE"	1	1	1
"lepAB"	2	0.41195148856045	0.41195148856045
"leuE"	1	1	1
"leuL"	1	1	1
"leuLABCD"	5	0.47929359966603	0.581081576325332
"leuO"	1	1	1
"leuS-lptE-holA-nadD-cobC"	5	0.323509590351039	0.325910957528541
"lexA-dinF"	2	0.282004218605652	0.282004218605652
"lgoD"	1	1	1
"lgoR"	1	1	1
"lgoT"	1	1	1
"lgt"	1	1	1
"lgt-thyA"	2	0.432707540660088	0.432707540660088
"lhr"	1	1	1
"ligA-ypeB"	2	0.275294406929577	0.275294406929577
"ligB"	1	1	1
"lipA"	1	1	1
"lipB"	1	1	1
"lit"	1	1	1
"livJ"	1	1	1
"livKHMGF"	5	0.482299003796626	0.494907872460614
"lldPRD"	3	0.609355344428282	0.599548263704284
"loiP"	1	1	1
"lolA-rarA"	2	0.386497433848491	0.386497433848491
"lolB-ispE-prs"	3	0.36500809651433	0.352806144040498
"lolCDE"	3	0.40982178261056	0.363475214977714
"lomR_2-stfR-tfaR"	2	0.213473592102334	0.213473592102334
"lon"	1	1	1
"lpcA"	1	1	1
"lpd"	1	1	1
"lpoA"	1	1	1
"lpp"	1	1	1
"lptAB"	2	0.42780281203091	0.42780281203091
"lptB-rpoN-hpf-ptsN-rapZ"	5	0.329306564594942	0.382882908834793
"lptD"	1	1	1
"lptD-surA-pdxA"	3	0.333158866297086	0.310880275073848
"lptFG"	2	0.374943111166273	0.374943111166273
"lpxC"	1	1	1
"lpxD"	1	1	1
"lpxL"	1	1	1
"lpxM"	1	1	1
"lpxP"	1	1	1
"lrhA"	1	1	1
"lrp"	1	1	1
"lspA-fkpB-ispH"	3	0.468651537145662	0.493432170195821
"lsrACDBFG-tam"	7	0.393398888301264	0.394581661157641
"lsrK"	1	1	1
"lsrRK"	2	0.555189436505223	0.555189436505223
"ltaE-ybjT"	2	0.379396041579042	0.379396041579042
"luxS"	1	1	1
"lysA"	1	1	1
"lysC"	1	1	1
"lysO"	1	1	1
"lysP"	1	1	1
"lysR"	1	1	1
"lysU"	1	1	1
"maa"	1	1	1
"macAB"	2	0.234548784462989	0.234548784462989
"macB"	1	1	1
"maeA"	1	1	1
"maeB"	1	1	1
"mak"	1	1	1
"malEFG"	3	0.641149769534696	0.642137294628626
"malI"	1	1	1
"malK-lamB-malM"	3	0.739423300747415	0.763956025796476
"malPQ"	2	0.640455695025352	0.640455695025352
"malQ"	1	1	1
"malS"	1	1	1
"malT"	1	1	1
"malXY"	2	0.330254555864254	0.330254555864254
"malZ"	1	1	1
"manA"	1	1	1
"manXYZ"	3	0.755750144419214	0.730507923566747
"map-glnD-dapD"	3	0.191852450860552	0.211214892477207
"marC"	1	1	1
"marRAB"	3	0.531972519321358	0.489103488915009
"matP"	1	1	1
"mazEFG"	3	0.429572253283199	0.411285858419092
"mcbA"	1	1	1
"mcbR"	1	1	1
"mcrA"	1	1	1
"mcrBC"	2	0.569429372366069	0.569429372366069
"mdaB"	1	1	1
"mdfA"	1	1	1
"mdh"	1	1	1
"mdlAB"	2	0.329597859320677	0.329597859320677
"mdtABCD-baeSR"	6	0.15302251174149	0.177809582334434
"mdtEF"	2	0.639570234162975	0.639570234162975
"mdtG"	1	1	1
"mdtH"	1	1	1
"mdtJI"	2	0.581809403885085	0.581809403885085
"mdtK"	1	1	1
"mdtL"	1	1	1
"mdtM-yjiN"	2	0.226878352147317	0.226878352147317
"mdtNOP"	3	0.372482464303387	0.321813710117956
"melAB"	2	0.540496187022891	0.540496187022891
"melR"	1	1	1
"menA-rraA"	2	0.0190331787365372	0.0190331787365372
"menBCE"	3	0.433792107094749	0.408208234004907
"menDHBCE"	5	0.354504040070564	0.342784300483026
"menFDHBCE"	6	0.301923514218664	0.311415867644639
"mepH"	1	1	1
"mepM"	1	1	1
"mepS"	1	1	1
"metA"	1	1	1
"metBL"	2	0.393114733706678	0.393114733706678
"metC"	1	1	1
"metE"	1	1	1
"metF"	1	1	1
"metG"	1	1	1
"metH"	1	1	1
"metJ"	1	1	1
"metK"	1	1	1
"metNIQ"	3	0.556677256137317	0.54788174545669
"metR"	1	1	1
"metY-rimP-nusA-infB"	3	0.562114007089155	0.566681973559556
"metY-rimP-nusA-infB-rbfA-truB-rpsO-pnp"	7	0.449984704164057	0.435759470096519
"mfd"	1	1	1
"mglAC"	2	0.689233208743715	0.689233208743715
"mglBAC"	3	0.669982183039877	0.689233208743715
"mgrB"	1	1	1
"mgsA"	1	1	1
"mgtLA"	2	0.501164351624241	0.501164351624241
"mhpABCDFE"	6	0.284722099672521	0.271142840453146
"mhpR-lacI"	2	0.280528493789939	0.280528493789939
"mhpT"	1	1	1
"miaA-hfq-hflXKC"	5	0.317315824968658	0.291233488347647
"miaB"	1	1	1
"minCDE"	3	0.568401015784782	0.582528105101841
"mioC"	1	1	1
"mipA"	1	1	1
"mlaA"	1	1	1
"mlaFEDCB"	5	0.334010242061861	0.309887418573847
"mlc"	1	1	1
"mlc-ynfK"	2	0.305357742303446	0.305357742303446
"mliC"	1	1	1
"mlrA"	1	1	1
"mltA"	1	1	1
"mltB"	1	1	1
"mltD"	1	1	1
"mltF"	1	1	1
"mmuPM"	2	0.334190907538387	0.334190907538387
"mnaT-ydcZ"	2	0.344455224622664	0.344455224622664
"mngAB"	2	0.132244707917561	0.132244707917561
"mngR"	1	1	1
"mnmA"	1	1	1
"mnmC"	1	1	1
"mnmE"	1	1	1
"mnmG-rsmG"	2	0.527579975500115	0.527579975500115
"mntH"	1	1	1
"mntP"	1	1	1
"mntR-ybiR"	2	0.305865119249159	0.305865119249159
"moaABCDE"	5	0.528969980224747	0.54224288089589
"moaBCDE"	4	0.584068186557356	0.569528639400706
"mobAB"	2	0.365293806023404	0.365293806023404
"mocA"	1	1	1
"modABC"	3	0.503259541338102	0.496566390394298
"modEF"	2	0.0999643814479702	0.0999643814479702
"moeAB"	2	0.422128908089763	0.422128908089763
"mog"	1	1	1
"mokB"	1	1	1
"mokC-hokC"	2	0.411711453065963	0.411711453065963
"molR_3-yehI"	1	1	1
"motAB-cheAW"	4	0.544639170319693	0.551706343647263
"mpaA"	1	1	1
"mpl"	1	1	1
"mppA"	1	1	1
"mprA-emrAB"	3	0.361553228347247	0.43154732535411
"mqo"	1	1	1
"mqsRA"	2	0.628891671053285	0.628891671053285
"mraZ-rsmH-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC"	16	0.254157444735408	0.247643415822751
"mrcA"	1	1	1
"mrcB"	1	1	1
"mreB"	1	1	1
"mreBCD"	3	0.5610491214824	0.572109379813431
"mreCD"	2	0.572109379813431	0.572109379813431
"mrp"	1	1	1
"mrr"	1	1	1
"mscK"	1	1	1
"mscL"	1	1	1
"mscS"	1	1	1
"msrA"	1	1	1
"msrB"	1	1	1
"msrC"	1	1	1
"msyB"	1	1	1
"mtfA"	1	1	1
"mtlADR"	3	0.404898771772783	0.437731669960754
"mtn-btuF-yadS"	3	0.241613380735861	0.316131201777679
"mtr"	1	1	1
"mug"	1	1	1
"murA"	1	1	1
"murB-birA"	2	0.335860859284306	0.335860859284306
"murJ"	1	1	1
"murQP"	2	0.417506709011635	0.417506709011635
"murQP-yfeW"	3	0.351680143207646	0.344956506166983
"murR"	1	1	1
"mutH"	1	1	1
"mutL-miaA-hfq-hflXKC"	6	0.258871489621647	0.221949108232145
"mutM"	1	1	1
"mutS"	1	1	1
"mutY-yggX"	2	0.290377123101072	0.290377123101072
"mutY-yggX-mltC"	3	0.305861858836773	0.299488183229258
"mutY-yggX-mltC-nupG"	4	0.195520663096691	0.199980819535081
"nac"	1	1	1
"nadA-pnuC"	2	0.494420421650014	0.494420421650014
"nadB"	1	1	1
"nadC"	1	1	1
"nadE"	1	1	1
"nadK"	1	1	1
"nagA"	1	1	1
"nagBAC-umpH"	4	0.17707167373309	0.143072728550278
"nagC"	1	1	1
"nagE"	1	1	1
"nagK-cobB"	2	0.301530736736816	0.301530736736816
"nanA"	1	1	1
"nanATEK-yhcH"	5	0.377360699378428	0.38033195902311
"nanC"	1	1	1
"nanCM"	2	0.34153056420985	0.34153056420985
"nanCMS"	3	0.361699929021417	0.341292669891537
"nanR"	1	1	1
"nanS"	1	1	1
"napFDAGHBC"	7	0.422529936578855	0.411674026795893
"napFDAGHBC-ccmABCDEFGH"	15	0.329752923046021	0.336951867226575
"narGHJI"	4	0.516553657074108	0.517648143255855
"narK"	1	1	1
"narP"	1	1	1
"narQ"	1	1	1
"narU"	1	1	1
"narWV"	2	0.377667411811983	0.377667411811983
"narXL"	2	0.411433686082707	0.411433686082707
"narZYWV"	4	0.424142921643601	0.413587931057035
"ndh"	1	1	1
"ndk"	1	1	1
"nemA"	1	1	1
"nemR"	1	1	1
"nemRA"	2	0.267670972871981	0.267670972871981
"nemRA-gloA"	3	0.227988480716074	0.257948377783849
"nepI"	1	1	1
"nfo"	1	1	1
"nfrBA"	2	0.28674663850409	0.28674663850409
"nfsB"	1	1	1
"nfuA"	1	1	1
"nhaAR"	2	0.320001792148241	0.320001792148241
"nhaB"	1	1	1
"nhaR"	1	1	1
"nhoA"	1	1	1
"nikABCDER"	6	0.331680968283996	0.379021927284529
"nikR"	1	1	1
"nimR"	1	1	1
"nimT"	1	1	1
"nirBDC-cysG"	4	0.31720187417726	0.335201750225533
"nlpA"	1	1	1
"nlpC"	1	1	1
"nlpD-rpoS"	2	0.463526562131632	0.463526562131632
"nlpI"	1	1	1
"nmpC"	1	1	1
"nohA-ydfN-tfaQ"	3	0.251898566637692	0.237119194280495
"nohB"	1	1	1
"norR"	1	1	1
"norVW"	2	0.274518931859081	0.274518931859081
"nrdAB-yfaE"	3	0.54612973156844	0.567343974268627
"nrdDG"	2	0.601126969501366	0.601126969501366
"nrdG"	1	1	1
"nrdHIEF"	4	0.607992627115848	0.602561587195171
"nrdR-ribDE-nusB-thiL-pgpA"	6	0.215927251106126	0.189346446682313
"nrfABCDEFG"	7	0.358643229375408	0.354278868889024
"nsrR-rnr-rlmB-yjfI"	4	0.201480387413419	0.178118309342223
"nudB-yebC-ruvC"	3	0.503597377733801	0.487863677822774
"nudC-hemE-nfi"	3	0.276257665302537	0.214099440062464
"nudE"	1	1	1
"nudF-yqiB-cpdA-yqiA-parE"	5	0.197923874837588	0.194901688085065
"nudG"	1	1	1
"nudI"	1	1	1
"nudK"	1	1	1
"nuoABCEFGHIJKLMN"	13	0.598364274286374	0.616323413171665
"nuoMN"	2	0.635698837428716	0.635698837428716
"nupC"	1	1	1
"nupG"	1	1	1
"nupX"	1	1	1
"ogrK"	1	1	1
"ogt"	1	1	1
"ompA"	1	1	1
"ompC"	1	1	1
"ompF"	1	1	1
"ompG"	1	1	1
"ompL"	1	1	1
"ompN"	1	1	1
"ompR-envZ"	2	0.294477773767565	0.294477773767565
"ompT"	1	1	1
"ompW"	1	1	1
"ompX"	1	1	1
"opgB"	1	1	1
"opgC"	1	1	1
"opgD"	1	1	1
"opgE"	1	1	1
"opgGH"	2	0.379981481229181	0.379981481229181
"oppABCDF"	5	0.622128185267679	0.639455816309076
"orn"	1	1	1
"ortT"	1	1	1
"osmB"	1	1	1
"osmC"	1	1	1
"osmE"	1	1	1
"osmF-yehYXW"	4	0.441728550641158	0.448530691963402
"osmY"	1	1	1
"otsA"	1	1	1
"otsBA"	2	0.665084748325478	0.665084748325478
"oxc"	1	1	1
"oxyR"	1	1	1
"paaABCDEFGHIJK"	11	0.316574215034267	0.304368366768541
"paaXY"	2	0.469014117368238	0.469014117368238
"paaZ"	1	1	1
"pabA"	1	1	1
"pabB-nudL"	2	0.123754730707649	0.123754730707649
"pabC-mltG-tmk-holB-ycfH"	4	0.272013199133977	0.262150375772337
"pagP"	1	1	1
"panBC"	2	0.46788874207082	0.46788874207082
"panD"	1	1	1
"panE-yajL"	2	0.338201440971174	0.338201440971174
"panZ"	1	1	1
"paoABCD"	4	0.468300842146473	0.479239700202422
"parC"	1	1	1
"patA"	1	1	1
"patD"	1	1	1
"patZ"	1	1	1
"pbpG"	1	1	1
"pck"	1	1	1
"pcnB-folK"	2	0.477627124368027	0.477627124368027
"pdeA"	1	1	1
"pdeB"	1	1	1
"pdeC"	1	1	1
"pdeD"	1	1	1
"pdeF"	1	1	1
"pdeG"	1	1	1
"pdeH"	1	1	1
"pdeI-dgcI"	2	0.459113100793623	0.459113100793623
"pdeK"	1	1	1
"pdeL"	1	1	1
"pdeN"	1	1	1
"pdeR"	1	1	1
"pdhR-aceEF-lpd"	4	0.474537248192125	0.466118188102033
"pdxA-rsmA"	2	0.471696608048677	0.471696608048677
"pdxA-rsmA-apaGH"	4	0.416400880344602	0.395352431826365
"pdxB-usg-truA-dedA"	4	0.386791697262316	0.409259139208364
"pdxH-tyrS-pdxY"	3	0.392987850552185	0.387927634378776
"pdxJ-acpS"	2	0.332720227656113	0.332720227656113
"pdxK"	1	1	1
"pdxY"	1	1	1
"pepA"	1	1	1
"pepB"	1	1	1
"pepD"	1	1	1
"pepE"	1	1	1
"pepN"	1	1	1
"pepQ-yigZ-trkH-hemG"	4	0.246420004256823	0.239246143668109
"pepT"	1	1	1
"perR"	1	1	1
"pfkA"	1	1	1
"pfkB"	1	1	1
"pflA"	1	1	1
"pflB"	1	1	1
"pflDC"	2	0.230628526488552	0.230628526488552
"pgaABCD"	4	0.256345014770669	0.259150030245203
"pgi"	1	1	1
"pgk"	1	1	1
"pgk-fbaA"	2	0.571795018088607	0.571795018088607
"pgl"	1	1	1
"pgpB"	1	1	1
"pgpC-tadA"	2	0.161815065793614	0.161815065793614
"pgrR"	1	1	1
"pgsA"	1	1	1
"pheLA"	2	0.25752833626345	0.25752833626345
"pheM"	1	1	1
"pheMST-ihfA"	4	0.159036491669016	0.116899107609928
"pheP"	1	1	1
"phnCDE_1E_2FGHIJKLMNOP"	14	0.306715493319522	0.318974732547025
"phnLMNOP"	5	0.316266537492027	0.311347236730282
"phoA-psiF"	2	0.201946841752924	0.201946841752924
"phoBR"	2	0.563029439173109	0.563029439173109
"phoE"	1	1	1
"phoH"	1	1	1
"phoPQ"	2	0.448586686397714	0.448586686397714
"phoQ"	1	1	1
"phoU"	1	1	1
"phr"	1	1	1
"pinE"	1	1	1
"pinQ"	1	1	1
"pinR"	1	1	1
"pitA"	1	1	1
"pitB"	1	1	1
"plaP"	1	1	1
"pldA"	1	1	1
"pldB-yigL"	2	0.365388665838451	0.365388665838451
"pliG"	1	1	1
"plsB"	1	1	1
"plsC"	1	1	1
"plsX-fabHDG"	4	0.434947463522427	0.403439574879758
"pmbA"	1	1	1
"pmrD"	1	1	1
"pncB"	1	1	1
"pncC"	1	1	1
"pnp"	1	1	1
"pntAB"	2	0.614222776517467	0.614222776517467
"polA"	1	1	1
"polB"	1	1	1
"potABCD"	4	0.477313753676292	0.489885558276529
"potFGHI"	4	0.438106793626537	0.440053012168435
"poxB"	1	1	1
"poxB-ltaE-ybjT"	3	0.32984688887642	0.358561911063117
"ppa"	1	1	1
"ppc"	1	1	1
"ppdAB-ygdB-ppdC-recC"	5	0.217729541580104	0.25887672860018
"ppdD-hofBC"	3	0.287576180159213	0.292516909452254
"pphA"	1	1	1
"pphB"	1	1	1
"ppiA"	1	1	1
"ppiB-lpxH"	2	0.241918229176724	0.241918229176724
"ppiC"	1	1	1
"ppiD"	1	1	1
"ppk-ppx"	2	0.351237756412312	0.351237756412312
"pppA"	1	1	1
"ppsA"	1	1	1
"ppsR"	1	1	1
"pptA"	1	1	1
"pqiAB"	2	0.51606414722629	0.51606414722629
"pqqL"	1	1	1
"preTA"	2	0.534672654447226	0.534672654447226
"prfB-lysS"	2	0.494021479164559	0.494021479164559
"prfC"	1	1	1
"priA"	1	1	1
"priC-ybaM"	2	0.16532414309802	0.16532414309802
"prkB"	1	1	1
"prlC-rsmJ"	2	0.357448060990163	0.357448060990163
"prlF-yhaV"	2	0.505022535629506	0.505022535629506
"prmB-aroC-mepA-yfcA-epmC-yfcL"	6	0.28594854494063	0.272527421197373
"proBA"	2	0.519046348812714	0.519046348812714
"proC"	1	1	1
"proP"	1	1	1
"proQ-prc"	2	0.493040224138579	0.493040224138579
"proS"	1	1	1
"proVWX"	3	0.606957914395983	0.594856641901341
"prpBCDE"	4	0.471971761188059	0.449814411337574
"prpR"	1	1	1
"prs"	1	1	1
"psd-mscM"	2	0.282612613517095	0.282612613517095
"psiE"	1	1	1
"pspABCDE"	5	0.501827141531582	0.572261635092175
"pspBCDE"	4	0.468949641386159	0.463841386035909
"pspE"	1	1	1
"pspF"	1	1	1
"pspG"	1	1	1
"pssA"	1	1	1
"pstB-phoU"	2	0.544628776865793	0.544628776865793
"pstCAB-phoU"	4	0.498819326031757	0.494430778628799
"pstS"	1	1	1
"pstSCA"	3	0.587208205026961	0.589296003399804
"pstSCAB-phoU"	5	0.504643787319205	0.502758439327308
"psuKG"	2	0.448469283592744	0.448469283592744
"psuT"	1	1	1
"pta"	1	1	1
"pth-ychF"	2	0.457857402747393	0.457857402747393
"ptrA"	1	1	1
"ptrA-recBD"	3	0.349753487332635	0.325213242924424
"ptrB"	1	1	1
"ptsA-fsaB-gldA"	3	0.280824479052185	0.265237347294472
"ptsG"	1	1	1
"ptsHI-crr"	3	0.46760366316427	0.460640004728764
"purA"	1	1	1
"purC"	1	1	1
"purEK"	2	0.635376364865216	0.635376364865216
"purHD"	2	0.657905575134317	0.657905575134317
"purL"	1	1	1
"purMN"	2	0.686792678020619	0.686792678020619
"purR"	1	1	1
"purT"	1	1	1
"purU"	1	1	1
"putA"	1	1	1
"putP"	1	1	1
"puuAP"	2	0.43031521622124	0.43031521622124
"puuCBE"	3	0.520794080210785	0.517285879181652
"puuDRCBE"	5	0.438034887795563	0.425766532169953
"puuP"	1	1	1
"pykA"	1	1	1
"pykF"	1	1	1
"pyrC"	1	1	1
"pyrD"	1	1	1
"pyrF-yciH"	2	0.488605039767117	0.488605039767117
"pyrG-eno"	2	0.272576397740335	0.272576397740335
"pyrH"	1	1	1
"pyrLBI"	3	0.520504894714283	0.408496193146826
"qmcA-ybbJ"	2	0.393259532980843	0.393259532980843
"qor"	1	1	1
"qseBC"	2	0.35797328135628	0.35797328135628
"queA"	1	1	1
"queC"	1	1	1
"queD"	1	1	1
"queE"	1	1	1
"queF"	1	1	1
"queG"	1	1	1
"racC"	1	1	1
"racR"	1	1	1
"radA-nadR"	2	0.224305839681619	0.224305839681619
"radD"	1	1	1
"raiA"	1	1	1
"rapA"	1	1	1
"rapA-rluA"	2	0.496999776908865	0.496999776908865
"rarD"	1	1	1
"ratAB"	2	0.541814028919393	0.541814028919393
"ravA-viaA"	2	0.47147611321034	0.47147611321034
"rayT"	1	1	1
"rbn"	1	1	1
"rbsDACBKR"	6	0.4595343175891	0.484390345337789
"rcdA"	1	1	1
"rclABC"	3	0.228227553093931	0.133551452710728
"rclBC"	2	0.455500589504229	0.455500589504229
"rclR"	1	1	1
"rcnAB"	2	0.0748479403614489	0.0748479403614489
"rcnB"	1	1	1
"rcnR"	1	1	1
"rcsA"	1	1	1
"rcsB"	1	1	1
"rcsC"	1	1	1
"rcsDB"	2	0.276287905717912	0.276287905717912
"rcsF-trmO"	2	0.183080717379558	0.183080717379558
"rdgB-yggW"	2	0.412970851598989	0.412970851598989
"rdgC"	1	1	1
"rdoA-dsbA"	2	0.3299576952083	0.3299576952083
"recA"	1	1	1
"recAX"	2	0.347020738083829	0.347020738083829
"recC"	1	1	1
"recET-ralR-ydaC-xisR-intR"	5	0.290104131038084	0.263793197732981
"recF"	1	1	1
"recG"	1	1	1
"recN"	1	1	1
"recQ"	1	1	1
"relA"	1	1	1
"relA-mazEF"	3	0.353435529755445	0.324572836829122
"relBE"	2	0.583135063191495	0.583135063191495
"relBE-hokD"	3	0.398616321716143	0.313535193003475
"rem"	1	1	1
"renD-emrE"	2	0.212399344749408	0.212399344749408
"rep"	1	1	1
"rfaD-waaFCL"	4	0.343297431864791	0.374598162048215
"rfaE"	1	1	1
"rfaH"	1	1	1
"rfbACX"	3	0.661315698566437	0.695625860396408
"rfbBDACX"	5	0.617814005469218	0.605261191955256
"rfe-wzzE-wecBC-rffGHC-wecE-wzxE-rffT-wzyE-rffM"	12	0.351043025771616	0.32679294023299
"rhaBAD"	3	0.358834527309107	0.316359362737663
"rhaD"	1	1	1
"rhaM"	1	1	1
"rhaSR"	2	0.361706901723111	0.361706901723111
"rhaT"	1	1	1
"rhlB"	1	1	1
"rhlE"	1	1	1
"rhoL-rho"	1	1	1
"rhsA-yibA"	2	0.254064692746355	0.254064692746355
"rhsB"	1	1	1
"rhsC-ybfB"	2	0.316937411491807	0.316937411491807
"rhsD-ybbC-ylbH-ybbD"	3	0.358218582872965	0.377364609856685
"rhsE-ydcD"	1	1	1
"rhtA"	1	1	1
"rhtB"	1	1	1
"rhtC"	1	1	1
"ribA"	1	1	1
"ribC"	1	1	1
"ribE-nusB-thiL-pgpA"	4	0.251322361576116	0.238003601094199
"ribF-ileS-lspA-fkpB-ispH"	5	0.388687936234989	0.382230367689559
"ridA"	1	1	1
"rihA"	1	1	1
"rihB"	1	1	1
"rihC"	1	1	1
"rimJ"	1	1	1
"rimK-ybjN"	2	0.189822833709085	0.189822833709085
"rimL"	1	1	1
"rimO"	1	1	1
"rimP-nusA-infB"	3	0.562114007089155	0.566681973559556
"rirA-waaQGPSBOJYZU"	10	0.510147200031746	0.534979030055088
"rlmA"	1	1	1
"rlmD"	1	1	1
"rlmE-ftsH"	2	0.471561543147741	0.471561543147741
"rlmF"	1	1	1
"rlmG"	1	1	1
"rlmI"	1	1	1
"rlmJ"	1	1	1
"rlmL-uup"	2	0.395467202570209	0.395467202570209
"rlmM"	1	1	1
"rlmN"	1	1	1
"rluB"	1	1	1
"rluC"	1	1	1
"rluD-yfiH"	2	0.307281301364207	0.307281301364207
"rluE-nudJ"	2	0.567529363446083	0.567529363446083
"rluF"	1	1	1
"rmf"	1	1	1
"rmuC"	1	1	1
"rna"	1	1	1
"rnb"	1	1	1
"rnc-era"	2	0.433917717255508	0.433917717255508
"rnc-era-recO-pdxJ-acpS"	5	0.199498976207241	0.124951254019195
"rnd"	1	1	1
"rne"	1	1	1
"rnhA"	1	1	1
"rnk"	1	1	1
"rnlA"	1	1	1
"rnlAB"	2	0.290212725268198	0.290212725268198
"rnlB"	1	1	1
"rnt-lhr"	2	0.119122780081519	0.119122780081519
"rob"	1	1	1
"rodZ"	1	1	1
"roxA"	1	1	1
"rpe-gph-trpS"	3	0.441436242321362	0.458104818509677
"rph"	1	1	1
"rph-pyrE"	2	0.376791715820705	0.376791715820705
"rpiA"	1	1	1
"rpiB"	1	1	1
"rpiR-alsBACE"	5	0.311148086274301	0.336433450523887
"rplJL-rpoBC"	4	0.388793158043167	0.288007652062267
"rplKAJL-rpoBC"	6	0.401928724002212	0.354773184658132
"rplL"	1	1	1
"rplM-rpsI"	2	0.658456530836684	0.658456530836684
"rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ"	12	0.540091429516313	0.541414378328229
"rplT"	1	1	1
"rplT-pheM"	2	0.207755504988645	0.207755504988645
